latitude,longitude
3.375,3.7916667
3.2836537,6.2735376
3.2222629,8.601662
2.7157285,46.93434
3.3382242,48.828346
3.375,51.291668
3.375,53.791668
3.375,56.291668
3.375,58.791668
3.375,61.291668
3.375,63.791668
3.375,66.291664
3.375,68.791664
3.375,71.291664
3.375,73.791664
3.375,76.291664
3.375,78.791664
3.375,81.291664
3.375,83.791664
3.375,86.291664
3.375,88.791664
3.375,91.291664
3.375,93.791664
3.1473641,96.07348
3.9233093,99.21136
3.1821072,100.76771
3.4586575,104.30982
3.375,106.291664
3.360763,108.80827
3.5240428,111.169174
4.02907,113.10426
3.4444444,117.458336
3.3402152,118.93785
3.375,121.291664
3.375,123.791664
3.372763,126.29698
3.4129226,128.80482
3.375,131.29167
3.375,133.79167
3.375,136.29167
3.375,138.79167
3.375,141.29167
3.375,143.79167
3.375,146.29167
3.375,148.79167
3.375,151.29167
3.375,153.79167
3.375,156.29167
3.375,158.79167
3.375,161.29167
3.375,163.79167
3.375,166.29167
3.375,168.79167
3.375,171.29167
3.375,173.79167
3.375,176.29167
3.375,178.75
5.875,-178.70833
5.875,-176.20833
5.875,-173.70833
5.875,-171.20833
5.875,-168.70833
5.875,-166.20833
5.875,-163.70833
5.875,-161.20833
5.875,-158.70833
5.875,-156.20833
5.875,-153.70833
5.875,-151.20833
5.875,-148.70833
5.875,-146.20833
5.875,-143.70833
5.875,-141.20833
5.875,-138.70833
5.875,-136.20833
5.875,-133.70833
5.875,-131.20833
5.875,-128.70833
5.875,-126.208336
5.875,-123.708336
5.875,-121.208336
5.875,-118.708336
5.875,-116.208336
5.875,-113.708336
5.875,-111.208336
5.875,-108.708336
5.875,-106.208336
5.875,-103.708336
5.875,-101.208336
5.875,-98.708336
5.875,-96.208336
5.875,-93.708336
5.875,-91.208336
5.875,-88.708336
5.875,-86.208336
5.875,-83.708336
5.875,-81.208336
5.858352,-78.726204
5.6378202,-77.40705
6.869697,-57.803032
6.5724916,-56.173683
6.3986797,-53.57508
5.898222,-51.185112
5.875,-48.708332
5.875,-46.208332
5.875,-43.708332
5.875,-41.208332
5.875,-38.708332
5.875,-36.208332
5.875,-33.708332
5.875,-31.208334
5.875,-28.708334
5.875,-26.208334
5.875,-23.708334
5.875,-21.208334
5.875,-18.708334
5.875,-16.208334
5.875,-13.708333
5.6632676,-11.36873
4.9928164,-9.466236
4.8284883,-5.622093
4.887978,-3.8046448
4.9420905,-0.8352165
5.356563,1.4017218
5.4738293,3.7421489
5.0113635,5.221591
4.678571,8.511905
5.643551,49.38248
5.875,51.291668
5.875,53.791668
5.875,56.291668
5.875,58.791668
5.875,61.291668
5.875,63.791668
5.875,66.291664
5.875,68.791664
5.875,71.291664
5.875,73.791664
5.875,76.291664
5.855726,78.76814
5.579297,81.4707
5.875,83.791664
5.875,86.291664
5.875,88.791664
5.875,91.291664
5.8597975,93.79054
6.1975784,96.29031
5.884374,98.800255
6.271973,101.300995
5.9809647,103.91889
5.875,106.291664
5.875,108.791664
5.875,111.291664
5.906857,113.76438
6.405669,115.814026
6.0743866,119.02364
5.8357,121.264984
5.731035,123.6284
5.7570643,126.44117
5.875,128.79167
5.875,131.29167
5.875,133.79167
5.875,136.29167
5.875,138.79167
5.875,141.29167
5.875,143.79167
5.875,146.29167
5.875,148.79167
5.875,151.29167
5.875,153.79167
5.875,156.29167
5.870536,158.79428
5.875,161.29167
5.875,163.79167
5.875,166.29167
5.875,168.79167
5.875,171.29167
5.875,173.79167
5.875,176.29167
5.875,178.75
8.375,-178.70833
8.375,-176.20833
8.375,-173.70833
8.375,-171.20833
8.375,-168.70833
8.375,-166.20833
8.375,-163.70833
8.375,-161.20833
8.375,-158.70833
8.375,-156.20833
8.375,-153.70833
8.375,-151.20833
8.375,-148.70833
8.375,-146.20833
8.375,-143.70833
8.375,-141.20833
8.375,-138.70833
8.375,-136.20833
8.375,-133.70833
8.375,-131.20833
8.375,-128.70833
8.375,-126.208336
8.375,-123.708336
8.375,-121.208336
8.375,-118.708336
8.375,-116.208336
8.375,-113.708336
8.375,-111.208336
8.375,-108.708336
8.375,-106.208336
8.375,-103.708336
8.375,-101.208336
8.375,-98.708336
8.375,-96.208336
8.375,-93.708336
8.375,-91.208336
8.375,-88.708336
8.375,-86.208336
8.097265,-83.9155
8.405504,-81.37952
8.173949,-78.93089
9.129966,-76.81001
9.414893,-71.47695
9.152542,-60.395477
8.588496,-58.518253
8.375,-56.208332
8.375,-53.708332
8.375,-51.208332
8.375,-48.708332
8.375,-46.208332
8.375,-43.708332
8.375,-41.208332
8.375,-38.708332
8.375,-36.208332
8.375,-33.708332
8.375,-31.208334
8.375,-28.708334
8.375,-26.208334
8.375,-23.708334
8.375,-21.208334
8.375,-18.708334
8.375,-16.208334
8.248411,-13.980327
7.2722225,-12.277778
7.474359,49.865383
8.282035,51.415726
8.375,53.791668
8.375,56.291668
8.375,58.791668
8.375,61.291668
8.375,63.791668
8.375,66.291664
8.375,68.791664
8.375,71.291664
8.375,73.791664
8.196057,76.0877
8.205384,78.895645
8.630062,81.8567
8.375,83.791664
8.375,86.291664
8.375,88.791664
8.375,91.291664
8.380208,93.79167
8.375,96.291664
8.231685,98.35128
8.440028,101.38683
8.34735,103.74981
8.26073,106.38958
8.375,108.791664
8.375,111.291664
8.375,113.791664
8.3772335,116.26435
8.310798,118.85356
8.429731,121.22476
8.582973,123.6737
8.554139,126.80266
8.375,128.79167
8.375,131.29167
8.387355,133.78062
8.375,136.29167
8.375,138.79167
8.375,141.29167
8.375,143.79167
8.375,146.29167
8.375,148.79167
8.375,151.29167
8.375,153.79167
8.375,156.29167
8.375,158.79167
8.375,161.29167
8.375,163.79167
8.375,166.29167
8.375,168.79167
8.375,171.29167
8.375,173.79167
8.375,176.29167
8.375,178.75
10.875,-178.70833
10.875,-176.20833
10.875,-173.70833
10.875,-171.20833
10.875,-168.70833
10.875,-166.20833
10.875,-163.70833
10.875,-161.20833
10.875,-158.70833
10.875,-156.20833
10.875,-153.70833
10.875,-151.20833
10.875,-148.70833
10.875,-146.20833
10.875,-143.70833
10.875,-141.20833
10.875,-138.70833
10.875,-136.20833
10.875,-133.70833
10.875,-131.20833
10.875,-128.70833
10.875,-126.208336
10.875,-123.708336
10.875,-121.208336
10.875,-118.708336
10.875,-116.208336
10.875,-113.708336
10.875,-111.208336
10.875,-108.708336
10.875,-106.208336
10.875,-103.708336
10.875,-101.208336
10.875,-98.708336
10.875,-96.208336
10.875,-93.708336
10.875,-91.208336
10.875,-88.708336
10.703738,-86.64935
11.078678,-83.06099
10.875,-81.208336
10.880394,-78.70498
10.968135,-76.3327
11.703771,-73.91758
11.1229315,-71.19445
11.547291,-68.36503
11.30126,-66.12242
11.335478,-63.77053
10.994996,-61.134792
10.875,-58.708332
10.875,-56.208332
10.875,-53.708332
10.875,-51.208332
10.875,-48.708332
10.875,-46.208332
10.875,-43.708332
10.875,-41.208332
10.875,-38.708332
10.875,-36.208332
10.875,-33.708332
10.875,-31.208334
10.875,-28.708334
10.875,-26.208334
10.875,-23.708334
10.875,-21.208334
10.875,-18.708334
10.759166,-16.317636
10.061333,-14.507333
11.397101,44.27464
11.482892,46.202354
11.723792,48.702297
10.915184,51.70774
10.875,53.791668
10.875,56.291668
10.875,58.791668
10.875,61.291668
10.875,63.791668
10.875,66.291664
10.875,68.791664
10.875,71.291664
10.875,73.791664
10.604591,75.51134
10.428662,79.731064
10.887453,81.30383
10.875,83.791664
10.875,86.291664
10.875,88.791664
10.876028,91.28149
10.861362,93.808784
10.875,96.291664
10.803379,98.63799
10.875,101.291664
10.386091,103.42506
9.994565,107.13134
10.592917,109.02782
10.875,111.291664
10.875,113.791664
10.875,116.291664
10.932584,118.74355
10.835023,121.177124
11.064412,123.82703
10.835104,126.41292
10.875,128.79167
10.875,131.29167
10.875,133.79167
10.875,136.29167
10.875,138.79167
10.875,141.29167
10.875,143.79167
10.875,146.29167
10.875,148.79167
10.875,151.29167
10.875,153.79167
10.875,156.29167
10.875,158.79167
10.875,161.29167
10.875,163.79167
10.875,166.29167
10.875,168.79167
10.875,171.29167
10.875,173.79167
10.875,176.29167
10.875,178.75
13.375,-178.70833
13.375,-176.20833
13.375,-173.70833
13.375,-171.20833
13.375,-168.70833
13.375,-166.20833
13.375,-163.70833
13.375,-161.20833
13.375,-158.70833
13.375,-156.20833
13.375,-153.70833
13.375,-151.20833
13.375,-148.70833
13.375,-146.20833
13.375,-143.70833
13.375,-141.20833
13.375,-138.70833
13.375,-136.20833
13.375,-133.70833
13.375,-131.20833
13.375,-128.70833
13.375,-126.208336
13.375,-123.708336
13.375,-121.208336
13.375,-118.708336
13.375,-116.208336
13.375,-113.708336
13.375,-111.208336
13.375,-108.708336
13.375,-106.208336
13.375,-103.708336
13.375,-101.208336
13.375,-98.708336
13.375,-96.208336
13.375,-93.708336
13.098353,-91.299416
12.738372,-88.789345
12.328125,-87.208336
13.268466,-82.959755
13.375,-81.208336
13.375,-78.708336
13.375,-76.208336
13.375,-73.708336
13.426152,-71.19667
13.376344,-68.706985
13.375,-66.208336
13.375,-63.708332
13.364064,-61.211163
13.376119,-58.70246
13.375,-56.208332
13.375,-53.708332
13.375,-51.208332
13.375,-48.708332
13.375,-46.208332
13.375,-43.708332
13.375,-41.208332
13.375,-38.708332
13.375,-36.208332
13.375,-33.708332
13.375,-31.208334
13.375,-28.708334
13.375,-26.208334
13.375,-23.708334
13.375,-21.208334
13.375,-18.708334
13.260827,-17.084316
14.171189,42.084625
13.10396,43.5264
12.758881,46.415157
13.198454,48.895916
13.375,51.291668
13.438995,53.782692
13.375,56.291668
13.375,58.791668
13.375,61.291668
13.375,63.791668
13.375,66.291664
13.375,68.791664
13.375,71.291664
13.298557,73.62963
12.25,75.083336
13.369191,81.39424
13.375,83.791664
13.375,86.291664
13.375,88.791664
13.375,91.291664
13.398298,93.83092
13.375,96.291664
13.168973,98.00057
12.6088705,100.88239
12.166667,102.625
13.381691,109.658455
13.375,111.291664
13.375,113.791664
13.375,116.291664
13.375,118.791664
13.231898,121.24282
13.488115,123.885544
13.407216,126.32388
13.375,128.79167
13.375,131.29167
13.375,133.79167
13.375,136.29167
13.375,138.79167
13.375,141.29167
13.375,143.79167
13.375,146.29167
13.375,148.79167
13.375,151.29167
13.375,153.79167
13.375,156.29167
13.375,158.79167
13.375,161.29167
13.375,163.79167
13.375,166.29167
13.375,168.79167
13.375,171.29167
13.375,173.79167
13.375,176.29167
13.375,178.75
15.875,-178.70833
15.875,-176.20833
15.875,-173.70833
15.875,-171.20833
15.875,-168.70833
15.875,-166.20833
15.875,-163.70833
15.875,-161.20833
15.875,-158.70833
15.875,-156.20833
15.875,-153.70833
15.875,-151.20833
15.875,-148.70833
15.875,-146.20833
15.875,-143.70833
15.875,-141.20833
15.875,-138.70833
15.875,-136.20833
15.875,-133.70833
15.875,-131.20833
15.875,-128.70833
15.875,-126.208336
15.875,-123.708336
15.875,-121.208336
15.875,-118.708336
15.875,-116.208336
15.875,-113.708336
15.875,-111.208336
15.875,-108.708336
15.875,-106.208336
15.875,-103.708336
15.859516,-101.222694
15.5294895,-98.82899
15.247922,-96.14853
15.264175,-94.00838
14.666667,-92.416664
16.40522,-87.996796
16.516054,-86.239296
16.147377,-83.50694
15.875,-81.208336
15.875,-78.708336
15.875,-76.208336
15.875,-73.708336
15.875,-71.208336
15.875,-68.708336
15.875,-66.208336
15.875,-63.708332
15.88405,-61.200058
15.875,-58.708332
15.875,-56.208332
15.875,-53.708332
15.875,-51.208332
15.875,-48.708332
15.875,-46.208332
15.875,-43.708332
15.875,-41.208332
15.875,-38.708332
15.875,-36.208332
15.875,-33.708332
15.875,-31.208334
15.875,-28.708334
15.864537,-26.21805
15.900562,-23.716433
15.875,-21.208334
15.875,-18.708334
16.171297,-17.009876
16.37337,39.65782
15.93969,41.344154
15.536905,42.67143
14.698719,49.75641
15.108135,51.689156
15.714484,53.8481
15.872402,56.294357
15.875,58.791668
15.875,61.291668
15.875,63.791668
15.875,66.291664
15.875,68.791664
15.875,71.291664
15.692471,73.12585
15.450505,81.51992
15.875,83.791664
15.875,86.291664
15.875,88.791664
15.875,91.291664
15.767965,93.641235
15.532228,96.44202
15.155405,97.65315
16.960785,107.37745
16.11965,109.12162
15.875,111.291664
15.875,113.791664
15.875,116.291664
15.872503,118.75
15.651236,121.76914
15.875,123.791664
15.875,126.291664
15.875,128.79167
15.875,131.29167
15.875,133.79167
15.875,136.29167
15.875,138.79167
15.875,141.29167
15.875,143.79167
15.875,146.29167
15.875,148.79167
15.875,151.29167
15.875,153.79167
15.875,156.29167
15.875,158.79167
15.875,161.29167
15.875,163.79167
15.875,166.29167
15.875,168.79167
15.875,171.29167
15.875,173.79167
15.875,176.29167
15.875,178.75
18.375,-178.70833
18.375,-176.20833
18.375,-173.70833
18.375,-171.20833
18.375,-168.70833
18.375,-166.20833
18.375,-163.70833
18.375,-161.20833
18.375,-158.70833
18.29397,-156.26552
18.368622,-153.70177
18.375,-151.20833
18.375,-148.70833
18.375,-146.20833
18.375,-143.70833
18.375,-141.20833
18.375,-138.70833
18.375,-136.20833
18.375,-133.70833
18.375,-131.20833
18.375,-128.70833
18.375,-126.208336
18.375,-123.708336
18.375,-121.208336
18.375,-118.708336
18.375,-116.208336
18.375,-113.708336
18.375,-111.208336
18.375,-108.708336
18.369793,-106.21355
17.93468,-103.927475
17.442413,-101.85298
19.241161,-95.5101
19.018173,-93.74942
19.186325,-91.70812
17.899895,-87.800835
18.371237,-86.20429
18.375,-83.708336
18.375,-81.208336
18.383314,-78.78215
18.40132,-76.12784
18.31216,-73.81737
17.644958,-71.1648
18.255224,-68.559235
18.39521,-66.15875
18.375,-63.708332
18.375,-61.208332
18.375,-58.708332
18.375,-56.208332
18.375,-53.708332
18.375,-51.208332
18.375,-48.708332
18.375,-46.208332
18.375,-43.708332
18.375,-41.208332
18.375,-38.708332
18.375,-36.208332
18.375,-33.708332
18.375,-31.208334
18.375,-28.708334
18.384193,-26.216965
18.375,-23.708334
18.375,-21.208334
18.375,-18.708334
18.332964,-16.82742
19.285715,37.440475
18.597858,39.041794
18.14146,40.857277
17.776316,56.66205
18.351313,58.822773
18.375,61.291668
18.375,63.791668
18.375,66.291664
18.375,68.791664
18.375,71.291664
18.136412,72.79034
17.809223,84.23385
18.36373,86.303215
18.375,88.791664
18.375,91.291664
18.225807,93.40379
18.60796,106.816025
18.142508,108.56279
18.292076,111.39271
18.375,113.791664
18.375,116.291664
18.375,118.791664
18.767836,121.25474
18.375,123.791664
18.375,126.291664
18.375,128.79167
18.375,131.29167
18.375,133.79167
18.375,136.29167
18.375,138.79167
18.375,141.29167
18.375,143.79167
18.375,146.29167
18.375,148.79167
18.375,151.29167
18.375,153.79167
18.375,156.29167
18.375,158.79167
18.375,161.29167
18.375,163.79167
18.375,166.29167
18.375,168.79167
18.375,171.29167
18.375,173.79167
18.375,176.29167
18.375,178.75
20.875,-178.70833
20.875,-176.20833
20.875,-173.70833
20.875,-171.20833
20.875,-168.70833
20.875,-166.20833
20.875,-163.70833
20.875,-161.20833
20.834112,-158.71391
20.967178,-156.25224
20.878948,-153.70438
20.875,-151.20833
20.875,-148.70833
20.875,-146.20833
20.875,-143.70833
20.875,-141.20833
20.875,-138.70833
20.875,-136.20833
20.875,-133.70833
20.875,-131.20833
20.875,-128.70833
20.875,-126.208336
20.875,-123.708336
20.875,-121.208336
20.875,-118.708336
20.875,-116.208336
20.875,-113.708336
20.875,-111.208336
20.875,-108.708336
20.872906,-106.45508
21.9,-97.566666
21.010471,-96.03722
20.875,-93.708336
20.957058,-91.35352
21.754795,-88.832596
20.872517,-86.0753
20.81371,-83.73274
20.851116,-81.230705
20.552313,-78.8762
21.157364,-76.06986
20.976175,-73.68887
20.98165,-71.201035
20.877691,-68.705734
20.875,-66.208336
20.875,-63.708332
20.875,-61.208332
20.875,-58.708332
20.875,-56.208332
20.875,-53.708332
20.875,-51.208332
20.875,-48.708332
20.875,-46.208332
20.875,-43.708332
20.875,-41.208332
20.875,-38.708332
20.875,-36.208332
20.875,-33.708332
20.875,-31.208334
20.875,-28.708334
20.875,-26.208334
20.875,-23.708334
20.875,-21.208334
20.875,-18.708334
20.641666,-17.000862
21.127098,37.319542
20.724747,38.548702
19.858974,40.30342
20.501076,59.208065
20.875,61.291668
20.875,63.791668
20.875,66.291664
20.792019,68.709496
20.3926,71.435165
20.637428,72.64474
20.361113,87.01582
20.735151,88.81242
20.766943,91.17572
19.88924,93.02954
20.194704,106.94743
20.59958,108.65924
20.642176,111.58811
20.849812,113.81477
20.875,116.291664
20.875,118.791664
20.864536,121.2954
20.875,123.791664
20.875,126.291664
20.875,128.79167
20.875,131.29167
20.875,133.79167
20.875,136.29167
20.875,138.79167
20.875,141.29167
20.875,143.79167
20.875,146.29167
20.875,148.79167
20.875,151.29167
20.875,153.79167
20.875,156.29167
20.875,158.79167
20.875,161.29167
20.875,163.79167
20.875,166.29167
20.875,168.79167
20.875,171.29167
20.875,173.79167
20.875,176.29167
20.875,178.75
23.375,-178.70833
23.375,-176.20833
23.375,-173.70833
23.375,-171.20833
23.375,-168.70833
23.375,-166.20833
23.375,-163.70833
23.375,-161.20833
23.389482,-158.69826
23.375,-156.20833
23.375,-153.70833
23.375,-151.20833
23.375,-148.70833
23.375,-146.20833
23.375,-143.70833
23.375,-141.20833
23.375,-138.70833
23.375,-136.20833
23.375,-133.70833
23.375,-131.20833
23.375,-128.70833
23.375,-126.208336
23.375,-123.708336
23.375,-121.208336
23.375,-118.708336
23.375,-116.208336
23.375,-113.708336
23.233175,-111.34124
23.35781,-108.638855
22.896605,-106.8071
23.353758,-97.60294
23.375,-96.208336
23.375,-93.708336
23.375,-91.208336
23.375,-88.708336
23.375,-86.208336
23.541103,-83.77303
23.744473,-81.24901
23.46379,-78.67324
23.375,-76.208336
23.375,-73.708336
23.375,-71.208336
23.375,-68.708336
23.375,-66.208336
23.375,-63.708332
23.375,-61.208332
23.375,-58.708332
23.375,-56.208332
23.375,-53.708332
23.375,-51.208332
23.375,-48.708332
23.375,-46.208332
23.375,-43.708332
23.375,-41.208332
23.375,-38.708332
23.375,-36.208332
23.375,-33.708332
23.375,-31.208334
23.375,-28.708334
23.375,-26.208334
23.375,-23.708334
23.375,-21.208334
23.375,-18.708334
23.592379,-16.675226
23.52942,36.62493
22.990927,38.174786
24.370253,52.031647
24.426811,53.511597
24.325521,57.20573
23.844767,59.069992
23.375,61.291668
23.375,63.791668
23.351463,66.26329
22.852707,68.38306
22.613636,70.780304
22.363506,91.227005
22.367188,114.32552
22.691092,116.55891
23.324747,118.84612
23.237907,121.590126
23.375,123.791664
23.375,126.291664
23.375,128.79167
23.375,131.29167
23.375,133.79167
23.375,136.29167
23.375,138.79167
23.375,141.29167
23.375,143.79167
23.375,146.29167
23.375,148.79167
23.375,151.29167
23.375,153.79167
23.375,156.29167
23.375,158.79167
23.375,161.29167
23.375,163.79167
23.375,166.29167
23.375,168.79167
23.375,171.29167
23.375,173.79167
23.375,176.29167
23.375,178.75
25.875,-178.70833
25.875,-176.20833
25.875,-173.70833
25.875,-171.20833
25.875,-168.70833
25.875,-166.20833
25.875,-163.70833
25.875,-161.20833
25.875,-158.70833
25.875,-156.20833
25.875,-153.70833
25.875,-151.20833
25.875,-148.70833
25.875,-146.20833
25.875,-143.70833
25.875,-141.20833
25.875,-138.70833
25.875,-136.20833
25.875,-133.70833
25.875,-131.20833
25.875,-128.70833
25.875,-126.208336
25.875,-123.708336
25.875,-121.208336
25.875,-118.708336
25.875,-116.208336
25.738367,-113.79833
25.984951,-110.87282
25.404154,-109.26627
24.976667,-97.57667
25.867739,-96.14883
25.875,-93.708336
25.875,-91.208336
25.875,-88.708336
25.875,-86.208336
25.875,-83.708336
25.36924,-81.469284
25.903788,-78.73946
25.871645,-76.20246
25.875,-73.708336
25.875,-71.208336
25.875,-68.708336
25.875,-66.208336
25.875,-63.708332
25.875,-61.208332
25.875,-58.708332
25.875,-56.208332
25.875,-53.708332
25.875,-51.208332
25.875,-48.708332
25.875,-46.208332
25.875,-43.708332
25.875,-41.208332
25.875,-38.708332
25.875,-36.208332
25.875,-33.708332
25.875,-31.208334
25.875,-28.708334
25.875,-26.208334
25.875,-23.708334
25.875,-21.208334
25.875,-18.708334
25.877691,-16.210932
26.499084,-14.485348
26.379679,34.65107
25.670246,35.933563
27.007576,49.886364
26.114601,51.50639
25.746962,53.698135
25.918995,56.36949
25.084362,58.6965
24.928738,61.218845
24.949713,63.828663
24.999159,65.97096
25.371328,119.61917
25.969364,121.29161
25.875,123.791664
25.875,126.291664
25.859758,128.80473
25.875,131.29167
25.875,133.79167
25.875,136.29167
25.875,138.79167
25.875,141.29167
25.875,143.79167
25.875,146.29167
25.875,148.79167
25.875,151.29167
25.875,153.79167
25.875,156.29167
25.875,158.79167
25.875,161.29167
25.875,163.79167
25.875,166.29167
25.875,168.79167
25.875,171.29167
25.875,173.79167
25.875,176.29167
25.875,178.75
28.375,-178.70833
28.375,-176.20833
28.375,-173.70833
28.375,-171.20833
28.375,-168.70833
28.375,-166.20833
28.375,-163.70833
28.375,-161.20833
28.375,-158.70833
28.375,-156.20833
28.375,-153.70833
28.375,-151.20833
28.375,-148.70833
28.375,-146.20833
28.375,-143.70833
28.375,-141.20833
28.375,-138.70833
28.375,-136.20833
28.375,-133.70833
28.375,-131.20833
28.375,-128.70833
28.375,-126.208336
28.375,-123.708336
28.375,-121.208336
28.375,-118.708336
28.359003,-116.228485
28.568462,-113.73102
27.836763,-111.644775
27.888775,-95.9745
28.35631,-93.69143
28.285284,-91.256134
28.342794,-88.68195
28.375,-86.208336
28.315765,-83.86386
28.691818,-80.33259
28.375,-78.708336
28.375,-76.208336
28.375,-73.708336
28.375,-71.208336
28.375,-68.708336
28.375,-66.208336
28.375,-63.708332
28.375,-61.208332
28.375,-58.708332
28.375,-56.208332
28.375,-53.708332
28.375,-51.208332
28.375,-48.708332
28.375,-46.208332
28.375,-43.708332
28.375,-41.208332
28.375,-38.708332
28.375,-36.208332
28.375,-33.708332
28.375,-31.208334
28.375,-28.708334
28.375,-26.208334
28.375,-23.708334
28.375,-21.208334
28.37173,-18.716087
28.390749,-16.204247
28.467966,-13.815829
29.048018,-11.573933
27.842289,34.242992
27.47619,35.32275
28.609886,49.272213
28.017288,50.895573
27.22619,52.654762
27.166666,56.458332
28.083334,121.82046
28.375,123.791664
28.375,126.291664
28.375937,128.78465
28.375,131.29167
28.375,133.79167
28.375,136.29167
28.375,138.79167
28.375,141.29167
28.375,143.79167
28.375,146.29167
28.375,148.79167
28.375,151.29167
28.375,153.79167
28.375,156.29167
28.375,158.79167
28.375,161.29167
28.375,163.79167
28.375,166.29167
28.375,168.79167
28.375,171.29167
28.375,173.79167
28.375,176.29167
28.375,178.75
30.875,-178.70833
30.875,-176.20833
30.875,-173.70833
30.875,-171.20833
30.875,-168.70833
30.875,-166.20833
30.875,-163.70833
30.875,-161.20833
30.875,-158.70833
30.875,-156.20833
30.875,-153.70833
30.875,-151.20833
30.875,-148.70833
30.875,-146.20833
30.875,-143.70833
30.875,-141.20833
30.875,-138.70833
30.875,-136.20833
30.875,-133.70833
30.875,-131.20833
30.875,-128.70833
30.875,-126.208336
30.875,-123.708336
30.875,-121.208336
30.875,-118.708336
30.643394,-116.77552
30.561628,-113.80077
29.706789,-93.62963
29.944443,-91.07143
29.97807,-88.50877
29.974298,-86.45016
29.788136,-84.12853
30.842255,-80.61563
30.875,-78.708336
30.875,-76.208336
30.875,-73.708336
30.875,-71.208336
30.875,-68.708336
30.875,-66.208336
30.875,-63.708332
30.875,-61.208332
30.875,-58.708332
30.875,-56.208332
30.875,-53.708332
30.875,-51.208332
30.875,-48.708332
30.875,-46.208332
30.875,-43.708332
30.875,-41.208332
30.875,-38.708332
30.875,-36.208332
30.875,-33.708332
30.875,-31.208334
30.875,-28.708334
30.875,-26.208334
30.875,-23.708334
30.875,-21.208334
30.875,-18.708334
30.875,-16.208334
30.875,-13.708333
30.875,-11.208333
31.146875,-9.801042
31.711777,16.592976
31.336027,18.850603
30.979166,20.104168
32.041664,24.958332
31.831198,26.472223
31.59924,28.846552
31.75226,31.351744
31.685873,33.49349
29.87156,49.26835
29.826923,50.147438
30.856909,122.03481
30.875,123.791664
30.875,126.291664
30.875,128.79167
30.69696,131.39758
30.875,133.79167
30.875,136.29167
30.875,138.79167
30.875,141.29167
30.875,143.79167
30.875,146.29167
30.875,148.79167
30.875,151.29167
30.875,153.79167
30.875,156.29167
30.875,158.79167
30.875,161.29167
30.875,163.79167
30.875,166.29167
30.875,168.79167
30.875,171.29167
30.875,173.79167
30.875,176.29167
30.875,178.75
33.375,-178.70833
33.375,-176.20833
33.375,-173.70833
33.375,-171.20833
33.375,-168.70833
33.375,-166.20833
33.375,-163.70833
33.375,-161.20833
33.375,-158.70833
33.375,-156.20833
33.375,-153.70833
33.375,-151.20833
33.375,-148.70833
33.375,-146.20833
33.375,-143.70833
33.375,-141.20833
33.375,-138.70833
33.375,-136.20833
33.375,-133.70833
33.375,-131.20833
33.375,-128.70833
33.375,-126.208336
33.375,-123.708336
33.344788,-121.2394
33.061348,-118.838326
32.538887,-117.28519
32.319443,-80.25
32.93356,-78.4601
33.369793,-76.203125
33.375,-73.708336
33.375,-71.208336
33.375,-68.708336
33.375,-66.208336
33.375,-63.708332
33.375,-61.208332
33.375,-58.708332
33.375,-56.208332
33.375,-53.708332
33.375,-51.208332
33.375,-48.708332
33.375,-46.208332
33.375,-43.708332
33.375,-41.208332
33.375,-38.708332
33.375,-36.208332
33.375,-33.708332
33.375,-31.208334
33.375,-28.708334
33.375,-26.208334
33.375,-23.708334
33.375,-21.208334
33.375,-18.708334
33.383163,-16.197916
33.375,-13.708333
33.375,-11.208333
33.68328,-8.956672
34.286144,-7.075301
33.933292,11.576238
33.691616,13.840071
33.3913,16.307686
33.375,18.791666
33.6748,21.226332
33.46221,23.86185
33.375,26.291666
33.375,28.791666
33.375,31.291666
33.39799,33.7646
33.925674,35.345345
34.541668,119.916664
33.534367,121.59948
33.375,123.791664
33.339607,126.26384
33.38844,128.74942
33.457325,131.42903
33.08754,133.97357
33.15871,136.408
33.375,138.79167
33.375,141.29167
33.375,143.79167
33.375,146.29167
33.375,148.79167
33.375,151.29167
33.375,153.79167
33.375,156.29167
33.375,158.79167
33.375,161.29167
33.375,163.79167
33.375,166.29167
33.375,168.79167
33.375,171.29167
33.375,173.79167
33.375,176.29167
33.375,178.75
35.875,-178.70833
35.875,-176.20833
35.875,-173.70833
35.875,-171.20833
35.875,-168.70833
35.875,-166.20833
35.875,-163.70833
35.875,-161.20833
35.875,-158.70833
35.875,-156.20833
35.875,-153.70833
35.875,-151.20833
35.875,-148.70833
35.875,-146.20833
35.875,-143.70833
35.875,-141.20833
35.875,-138.70833
35.875,-136.20833
35.875,-133.70833
35.875,-131.20833
35.875,-128.70833
35.875,-126.208336
35.875,-123.708336
35.523182,-121.79703
35.76106,-75.61728
35.875,-73.708336
35.875,-71.208336
35.875,-68.708336
35.875,-66.208336
35.875,-63.708332
35.875,-61.208332
35.875,-58.708332
35.875,-56.208332
35.875,-53.708332
35.875,-51.208332
35.875,-48.708332
35.875,-46.208332
35.875,-43.708332
35.875,-41.208332
35.875,-38.708332
35.875,-36.208332
35.875,-33.708332
35.875,-31.208334
35.875,-28.708334
35.875,-26.208334
35.875,-23.708334
35.875,-21.208334
35.875,-18.708334
35.875,-16.208334
35.875,-13.708333
35.875,-11.208333
35.861893,-8.717229
35.848,-6.6605
35.980938,-3.6587381
36.273327,-1.2938919
36.78438,1.0844544
36.97794,3.6936274
36.980324,5.9537034
37.02381,8.202381
35.920692,11.683473
35.826496,13.7436495
35.860455,16.307058
